name;open;high;low;close;volume;marketCap;timestamp
"2781";0.1932640968;0.2552963154;0.1052647873;0.1102451571;402436.12;0;"2019-11-01T00:00:00.000Z"
"2781";0.1102799725;0.1414444974;0.0801641724;0.0951108903;287740.48;0;"2019-12-01T00:00:00.000Z"
"2781";0.09508767;0.1122512409;0.0879012324;0.0956487513;235027.53;23569211.43;"2020-01-01T00:00:00.000Z"
"2781";0.0956397522;0.2587079477;0.0938389378;0.1224789362;539083.1;38685117.41;"2020-02-01T00:00:00.000Z"
"2781";0.1224641171;0.1640228874;0.0450080486;0.0873874456;181369.34;31172809.94;"2020-03-01T00:00:00.000Z"
"2781";0.0873874456;0.1164671388;0.0828737381;0.1031466068;460647.7;41009843.31;"2020-04-01T00:00:00.000Z"
"2781";0.1031466068;0.166090782;0.0889686318;0.1334934483;1040382.93;58531038.61;"2020-05-01T00:00:00.000Z"
"2781";0.1334808856;0.1643843315;0.1183278814;0.1329912414;347220.6;63895591.8;"2020-06-01T00:00:00.000Z"
"2781";0.1333737666;0.1973349769;0.1235524258;0.172909089;4067259.92;91963367.28;"2020-07-01T00:00:00.000Z"
"2781";0.25002786;0.31778735;0.00235114;0.231817;71890449.76;133530225.53;"2020-08-01T00:00:00.000Z"
"2781";0.23184102;0.26266815;0.14401971;0.1611661;76493135.69;99816726.9;"2020-09-01T00:00:00.000Z"
"2781";0.16127171;0.18449586;0.13685682;0.16026272;23830285.58;104537519.92;"2020-10-01T00:00:00.000Z"
"2781";0.16026272;0.28909444;0.14098423;0.24070725;64972777.2;164631761.8;"2020-11-01T00:00:00.000Z"
"2781";0.24099113;0.44836852;0.22460353;0.39617653;117415314.78;282011933.31;"2020-12-01T00:00:00.000Z"
"2781";0.3961713;0.59837268;0.38513111;0.4287731;336184591.23;317198576.46;"2021-01-01T00:00:00.000Z"
"2781";0.42778557;1.18751481;0.41065486;0.93231328;696215096.41;689708482.26;"2021-02-01T00:00:00.000Z"
"2781";0.9318031;1.45007565;0.92970493;1.21895152;862721632.54;1323337664.75;"2021-03-01T00:00:00.000Z"
"2781";1.21905995;2.81616799;1.11684089;2.18400896;3680271269.64;2440487585.4;"2021-04-01T00:00:00.000Z"
"2781";2.18359369;2.21070853;0.75090036;0.99827349;811132515.78;1147605677.38;"2021-05-01T00:00:00.000Z"
"2781";0.99883229;1.08740719;0.50232558;0.79042414;370668717.85;911264181.97;"2021-06-01T00:00:00.000Z"
"2781";0.78991756;1.47599407;0.73132988;1.26942341;2602037407.86;1504099983.68;"2021-07-01T00:00:00.000Z"
"2781";1.26738267;1.5886743;1.19906287;1.43499021;1832467168.09;1746749184.22;"2021-08-01T00:00:00.000Z"
"2781";1.43672564;1.75099344;1.107573797;1.201860788;1622412454.56;1501445821.83;"2021-09-01T00:00:00.000Z"
"2781";1.2032293088;2.8312089479;1.1770647638;1.8471024901;6553656693.39;2367066637.74;"2021-10-01T00:00:00.000Z"
"2781";1.8452347022;3.610449732;1.796153138;2.773799446;4231393228.75;3568604336.6;"2021-11-01T00:00:00.000Z"
"2781";2.7854992695;3.2829770046;1.7869880814;2.1680115633;4623370288.7;2799845361.74;"2021-12-01T00:00:00.000Z"
"2781";2.1677637468;2.6362228431;1.1975383874;1.4952922095;2971120605.63;1938603256.2;"2022-01-01T00:00:00.000Z"
"2781";1.4952039482;1.7736592168;0.9875366631;1.2460289298;1049460142.46;1620083566.09;"2022-02-01T00:00:00.000Z"
"2781";1.2453532445;1.9018561278;1.0395469044;1.4413176418;2496472487.05;1881536627.96;"2022-03-01T00:00:00.000Z"
